34.5 10.5
36 10.5
37.5 10.5
39 10.5
40.5 10.5
0 12
1.5 12
3 12
4.5 12
6 12
7.5 12
9 12
10.5 12
12 12
13.5 12
15 12
16.5 12
18 12
19.5 12
21 12
22.5 12
24 12
25.5 12
27 12
28.5 12
30 12
31.5 12
33 12
34.5 12
36 12
37.5 12
39 12
40.5 12
0 13.5
1.5 13.5
3 13.5
4.5 13.5
6 13.5
7.5 13.5
9 13.5
10.5 13.5
12 13.5
13.5 13.5
15 13.5
16.5 13.5
18 13.5
19.5 13.5
21 13.5
22.5 13.5
24 13.5
25.5 13.5
27 13.5
28.5 13.5
30 13.5
31.5 13.5
33 13.5
34.5 13.5
36 13.5
37.5 13.5
39 13.5
40.5 13.5
0 15
1.5 15
3 15
4.5 15
6 15
7.5 15
9 15
10.5 15
12 15
13.5 15
15 15
16.5 15
18 15
19.5 15
21 15
22.5 15
24 15
25.5 15
27 15
28.5 15
30 15
31.5 15
33 15
34.5 15
36 15
37.5 15
39 15
40.5 15
0 16.5
1.5 16.5
3 16.5
4.5 16.5
6 16.5
7.5 16.5
9 16.5
10.5 16.5
12 16.5
13.5 16.5
15 16.5
16.5 16.5
18 16.5
19.5 16.5
21 16.5
22.5 16.5
24 16.5
25.5 16.5
27 16.5
28.5 16.5
30 16.5
31.5 16.5
33 16.5
34.5 16.5
36 16.5
37.5 16.5
39 16.5
40.5 16.5
0 18
1.5 18
3 18
4.5 18
6 18
7.5 18
9 18
10.5 18
12 18
13.5 18
15 18
16.5 18
18 18
19.5 18
21 18
22.5 18
24 18
25.5 18
27 18
28.5 18
30 18
31.5 18
33 18
34.5 18
36 18
37.5 18
39 18
40.5 18
0 19.5
1.5 19.5
3 19.5
4.5 19.5
6 19.5
7.5 19.5
9 19.5
10.5 19.5
12 19.5
13.5 19.5
15 19.5
16.5 19.5
18 19.5
19.5 19.5
21 19.5
22.5 19.5
24 19.5
25.5 19.5
27 19.5
28.5 19.5
30 19.5
31.5 19.5
33 19.5
34.5 19.5
36 19.5
37.5 19.5
39 19.5
40.5 19.5
0 21
1.5 21
3 21
4.5 21
6 21
7.5 21
9 21
10.5 21
12 21
13.5 21
15 21
16.5 21
18 21
19.5 21
21 21
22.5 21
24 21
25.5 21
27 21
28.5 21
30 21
31.5 21
33 21
34.5 21
36 21
37.5 21
39 21
40.5 21
0 22.5
1.5 22.5
3 22.5
4.5 22.5
6 22.5
7.5 22.5
9 22.5
10.5 22.5
12 22.5
13.5 22.5
15 22.5
16.5 22.5
18 22.5
19.5 22.5
21 22.5
22.5 22.5
24 22.5
25.5 22.5
27 22.5
28.5 22.5
30 22.5
31.5 22.5
33 22.5
34.5 22.5
36 22.5
37.5 22.5
39 22.5
40.5 22.5
0 24
1.5 24
3 24
4.5 24
6 24
7.5 24
9 24
10.5 24
12 24
13.5 24
15 24
16.5 24
18 24
19.5 24
21 24
22.5 24
24 24
25.5 24
27 24
28.5 24
30 24
31.5 24
33 24
34.5 24
36 24
37.5 24
39 24
40.5 24
0 25.5
1.5 25.5
3 25.5
4.5 25.5
6 25.5
7.5 25.5
9 25.5
10.5 25.5
12 25.5
13.5 25.5
15 25.5
16.5 25.5
18 25.5
19.5 25.5
21 25.5
22.5 25.5
24 25.5
25.5 25.5
27 25.5
28.5 25.5
30 25.5
31.5 25.5
33 25.5
34.5 25.5
36 25.5
37.5 25.5
39 25.5
40.5 25.5
0 27
1.5 27
3 27
4.5 27
6 27
7.5 27
9 27
10.5 27
12 27
13.5 27
15 27
16.5 27
18 27
19.5 27
21 27
22.5 27
24 27
25.5 27
27 27
28.5 27
30 27
31.5 27
33 27
34.5 27
36 27
37.5 27
39 27
40.5 27
0 28.5
1.5 28.5
3 28.5
4.5 28.5
6 28.5
7.5 28.5
9 28.5
10.5 28.5
12 28.5
13.5 28.5
15 28.5
16.5 28.5
18 28.5
19.5 28.5
21 28.5
22.5 28.5
24 28.5
25.5 28.5
27 28.5
28.5 28.5
30 28.5
31.5 28.5
33 28.5
34.5 28.5
36 28.5
37.5 28.5
39 28.5
40.5 28.5
0 30
1.5 30
3 30
4.5 30
6 30
7.5 30
9 30
10.5 30
12 30
13.5 30
15 30
16.5 30
18 30
19.5 30
21 30
22.5 30
24 30
25.5 30
27 30
28.5 30
30 30
31.5 30
33 30
34.5 30
36 30
37.5 30
39 30
40.5 30
0 31.5
1.5 31.5
3 31.5
4.5 31.5
6 31.5
7.5 31.5
9 31.5
10.5 31.5
12 31.5
13.5 31.5
15 31.5
16.5 31.5
18 31.5
19.5 31.5
21 31.5
22.5 31.5
24 31.5
25.5 31.5
27 31.5
28.5 31.5
30 31.5
31.5 31.5
33 31.5
34.5 31.5
36 31.5
37.5 31.5
39 31.5
40.5 31.5
0 33
1.5 33
3 33
4.5 33
6 33
7.5 33
9 33
10.5 33
12 33
13.5 33
15 33
16.5 33
18 33
19.5 33
21 33
22.5 33
24 33
25.5 33
27 33
28.5 33
30 33
31.5 33
33 33
34.5 33
36 33
37.5 33
39 33
40.5 33
0 34.5
1.5 34.5
3 34.5
4.5 34.5
6 34.5
7.5 34.5
9 34.5
10.5 34.5
12 34.5
13.5 34.5
15 34.5
16.5 34.5
18 34.5
19.5 34.5
21 34.5
22.5 34.5
24 34.5
25.5 34.5
27 34.5
28.5 34.5
30 34.5
31.5 34.5
33 34.5
34.5 34.5
36 34.5
37.5 34.5
39 34.5
40.5 34.5
0 36
1.5 36
3 36
4.5 36
6 36
7.5 36
9 36
10.5 36
12 36
13.5 36
15 36
16.5 36
18 36
19.5 36
21 36
22.5 36
24 36
25.5 36
27 36
28.5 36
30 36
31.5 36
33 36
34.5 36
36 36
37.5 36
39 36
40.5 36
0 37.5
1.5 37.5
3 37.5
4.5 37.5
6 37.5
7.5 37.5
9 37.5
10.5 37.5
12 37.5
13.5 37.5
15 37.5
16.5 37.5
18 37.5
19.5 37.5
21 37.5
22.5 37.5
24 37.5
25.5 37.5
27 37.5
28.5 37.5
30 37.5
31.5 37.5
33 37.5
34.5 37.5
36 37.5
37.5 37.5
39 37.5
40.5 37.5
0 39
1.5 39
3 39
4.5 39
6 39
7.5 39
9 39
10.5 39
12 39
13.5 39
15 39
16.5 39
18 39
19.5 39
21 39
22.5 39
24 39
25.5 39
27 39
28.5 39
30 39
31.5 39
33 39
34.5 39
36 39
37.5 39
39 39
40.5 39
0 40.5
1.5 40.5
3 40.5
4.5 40.5
6 40.5
7.5 40.5
9 40.5
10.5 40.5
12 40.5
13.5 40.5
15 40.5
16.5 40.5
18 40.5
19.5 40.5
21 40.5
22.5 40.5
24 40.5
25.5 40.5
27 40.5
28.5 40.5
30 40.5
31.5 40.5
33 40.5
34.5 40.5
36 40.5
37.5 40.5
39 40.5
40.5 40.5
0 42
1.5 42
3 42
4.5 42
6 42
7.5 42
9 42
10.5 42
12 42
13.5 42
15 42
16.5 42
18 42
19.5 42
21 42
22.5 42
24 42
25.5 42
27 42
28.5 42
30 42
31.5 42
33 42
34.5 42
36 42
37.5 42
39 42
40.5 42
0 43.5
1.5 43.5
3 43.5
4.5 43.5
6 43.5
7.5 43.5
9 43.5
10.5 43.5
12 43.5
13.5 43.5
15 43.5
16.5 43.5
18 43.5
19.5 43.5
21 43.5
22.5 43.5
24 43.5
25.5 43.5
27 43.5
28.5 43.5
30 43.5
31.5 43.5
33 43.5
34.5 43.5
36 43.5
37.5 43.5
39 43.5
40.5 43.5
0 45
1.5 45
3 45
4.5 45
6 45
7.5 45
9 45
10.5 45
12 45
13.5 45
15 45
16.5 45
18 45
19.5 45
21 45
22.5 45
24 45
25.5 45
27 45
28.5 45
30 45
31.5 45
33 45
34.5 45
36 45
37.5 45
39 45
40.5 45
0 46.5
1.5 46.5
3 46.5
4.5 46.5
6 46.5
7.5 46.5
9 46.5
10.5 46.5
12 46.5
13.5 46.5
15 46.5
16.5 46.5
18 46.5
19.5 46.5
21 46.5
22.5 46.5
24 46.5
25.5 46.5
27 46.5
28.5 46.5
30 46.5
31.5 46.5
33 46.5
34.5 46.5
36 46.5
37.5 46.5
39 46.5
40.5 46.5
0 48
1.5 48
3 48
4.5 48
6 48
7.5 48
9 48
10.5 48
12 48
13.5 48
15 48
16.5 48
18 48
19.5 48
21 48
22.5 48
24 48
25.5 48
27 48
28.5 48
30 48
31.5 48
33 48
34.5 48
36 48
37.5 48
39 48
40.5 48
0 49.5
1.5 49.5
3 49.5
4.5 49.5
6 49.5
7.5 49.5
9 49.5
10.5 49.5
12 49.5
13.5 49.5
15 49.5
16.5 49.5
18 49.5
19.5 49.5
21 49.5
22.5 49.5
24 49.5
25.5 49.5
27 49.5
28.5 49.5
30 49.5
31.5 49.5
33 49.5
34.5 49.5
36 49.5
37.5 49.5
39 49.5
40.5 49.5
0 51
1.5 51
3 51
4.5 51
6 51
7.5 51
9 51
10.5 51
12 51
13.5 51
15 51
16.5 51
18 51
19.5 51
21 51
22.5 51
24 51
25.5 51
27 51
28.5 51
30 51
31.5 51
33 51
34.5 51
36 51
37.5 51
39 51
40.5 51
0 52.5
1.5 52.5
3 52.5
4.5 52.5
6 52.5
7.5 52.5
9 52.5
10.5 52.5
12 52.5
13.5 52.5
15 52.5
16.5 52.5
18 52.5
19.5 52.5
21 52.5
22.5 52.5
24 52.5
25.5 52.5
27 52.5
28.5 52.5
30 52.5
31.5 52.5
33 52.5
34.5 52.5
36 52.5
37.5 52.5
39 52.5
40.5 52.5
0 54
1.5 54
3 54
4.5 54
6 54
7.5 54
9 54
10.5 54
12 54
13.5 54
15 54
16.5 54
18 54
19.5 54
21 54
22.5 54
24 54
25.5 54
27 54
28.5 54
30 54
31.5 54
33 54
34.5 54
36 54
37.5 54
39 54
40.5 54
0 55.5
1.5 55.5
3 55.5
4.5 55.5
6 55.5
7.5 55.5
9 55.5
10.5 55.5
12 55.5
13.5 55.5
15 55.5
16.5 55.5
18 55.5
19.5 55.5
21 55.5
22.5 55.5
24 55.5
25.5 55.5
27 55.5
28.5 55.5
30 55.5
31.5 55.5
33 55.5
34.5 55.5
36 55.5
37.5 55.5
39 55.5
40.5 55.5
0 57
1.5 57
3 57
4.5 57
6 57
7.5 57
9 57
10.5 57
12 57
13.5 57
15 57
16.5 57
18 57
19.5 57
21 57
22.5 57
24 57
25.5 57
27 57
28.5 57
30 57
31.5 57
33 57
34.5 57
36 57
37.5 57
39 57
40.5 57
0 58.5
1.5 58.5
3 58.5
4.5 58.5
6 58.5
7.5 58.5
9 58.5
10.5 58.5
12 58.5
13.5 58.5
15 58.5
16.5 58.5
18 58.5
19.5 58.5
21 58.5
22.5 58.5
24 58.5
25.5 58.5
27 58.5
28.5 58.5
30 58.5
31.5 58.5
33 58.5
34.5 58.5
36 58.5
37.5 58.5
39 58.5
40.5 58.5
0 60
1.5 60
3 60
4.5 60
6 60
7.5 60
9 60
10.5 60
12 60
13.5 60
15 60
16.5 60
18 60
19.5 60
21 60
22.5 60
24 60
25.5 60
27 60
28.5 60
30 60
31.5 60
33 60
34.5 60
36 60
37.5 60
39 60
40.5 60
0 61.5
1.5 61.5
3 61.5
4.5 61.5
6 61.5
7.5 61.5
9 61.5
10.5 61.5
12 61.5
13.5 61.5
15 61.5
16.5 61.5
18 61.5
19.5 61.5
21 61.5
22.5 61.5
24 61.5
25.5 61.5
27 61.5
28.5 61.5
30 61.5
31.5 61.5
33 61.5
34.5 61.5
36 61.5
37.5 61.5
39 61.5
40.5 61.5
0 63
1.5 63
3 63
4.5 63
6 63
7.5 63
9 63
10.5 63
12 63
13.5 63
15 63
16.5 63
18 63
19.5 63
21 63
22.5 63
24 63
25.5 63
27 63
28.5 63
30 63
31.5 63
33 63
34.5 63
36 63
37.5 63
39 63
40.5 63
0 64.5
1.5 64.5
3 64.5
4.5 64.5
6 64.5
7.5 64.5
9 64.5
10.5 64.5
12 64.5
13.5 64.5
15 64.5
16.5 64.5
18 64.5
19.5 64.5
21 64.5
22.5 64.5
24 64.5
25.5 64.5
27 64.5
28.5 64.5
30 64.5
31.5 64.5
33 64.5
34.5 64.5
36 64.5
37.5 64.5
39 64.5
40.5 64.5
0 66
1.5 66
3 66
4.5 66
6 66
7.5 66
9 66
10.5 66
12 66
13.5 66
15 66
16.5 66
18 66
19.5 66
21 66
22.5 66
24 66
25.5 66
27 66
28.5 66
30 66
31.5 66
33 66
34.5 66
36 66
37.5 66
39 66
40.5 66
0 67.5
1.5 67.5
3 67.5
4.5 67.5
6 67.5
7.5 67.5
9 67.5
10.5 67.5
12 67.5
13.5 67.5
15 67.5
16.5 67.5
18 67.5
19.5 67.5
21 67.5
22.5 67.5
24 67.5
25.5 67.5
27 67.5
28.5 67.5
30 67.5
31.5 67.5
33 67.5
34.5 67.5
36 67.5
37.5 67.5
39 67.5
40.5 67.5
0 69
1.5 69
3 69
4.5 69
6 69
7.5 69
9 69
10.5 69
12 69
13.5 69
15 69
16.5 69
18 69
19.5 69
21 69
22.5 69
24 69
25.5 69
27 69
28.5 69
30 69
31.5 69
33 69
34.5 69
36 69
37.5 69
39 69
40.5 69
0 70.5
1.5 70.5
3 70.5
4.5 70.5
6 70.5
7.5 70.5
9 70.5
10.5 70.5
12 70.5
13.5 70.5
15 70.5
16.5 70.5
18 70.5
19.5 70.5
21 70.5
22.5 70.5
24 70.5
25.5 70.5
27 70.5
28.5 70.5
30 70.5
31.5 70.5
33 70.5
34.5 70.5
36 70.5
37.5 70.5
39 70.5
40.5 70.5
0 72
1.5 72
3 72
4.5 72
6 72
7.5 72
9 72
10.5 72
12 72
13.5 72
15 72
16.5 72
18 72
19.5 72
21 72
22.5 72
24 72
25.5 72
27 72
28.5 72
30 72
31.5 72
33 72
34.5 72
36 72
37.5 72
39 72
40.5 72
0 73.5
1.5 73.5
3 73.5
4.5 73.5
6 73.5
7.5 73.5
9 73.5
10.5 73.5
12 73.5
13.5 73.5
15 73.5
16.5 73.5
18 73.5
19.5 73.5
21 73.5
22.5 73.5
24 73.5
25.5 73.5
27 73.5
28.5 73.5
30 73.5
31.5 73.5
33 73.5
34.5 73.5
36 73.5
37.5 73.5
39 73.5
40.5 73.5
